src,sig,local_fid,edid,apw_only_plugins,apw_full_chain,reborn_full_chain
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F49,EnchElvenEldar3HelmetResistMagickaOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0025CC,GMithrilHelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AAE,EnchBMithrilCuirassCameleonOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,034941,DremoraMQ14MarkynazBootsPlayable,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FE2,EnchElvenEldar2GreavesFortAcrobaticsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0056F2,BMithrilBootsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AC2,EnchBMithrilHelmetFortMagickaOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0065BB,EnchBGlassGreavesResistFireOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FC3,EnchElvenEldarGauntletsFortMarksmanOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F51,DefStaffElvenOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,01882E,ImperialPalaceCuirassCapePurpleGuard,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,03DDFD,BraidedShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,002C3B,SteelCuirassGhost,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BC6,EnchDMithrilBootsWaterwalkingOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,03DDFE,BraidedSuitOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AB2,EnchBMithrilGauntletsDetectLifeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FDB,EnchElvenEldar2CuirassFortHealthOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007D04,NoblebootsOOOz,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FC5,EnchElvenEldarGreavesFortAcrobaticsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0065AD,EnchBGlassBootsResistShockOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FE9,EnchElvenEldar2HelmetDetectLifeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,03DDF7,HeavyBraidedHelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,004C86,HeavenFuryGauntletsGold,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006ABF,EnchBMithrilGreavesWellBeingOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FF4,EnchElvenEldar2ShieldShockShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,044F36,IvoryhelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FCF,EnchElvenEldarShieldFrostShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006A99,DMithrilHelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0020D8,EnchRLeatherGauntletsFortSecurityOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079F1,EnchRGlassCuirassCameleonOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,034945,DremoraMQ14MarkynazHelmetPlayable,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,035787,javbmbcu01OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FD3,EnchElvenEldarShieldShockShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FFD,EnchGMithrilCuirassFortHealthOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005BCD,ArcticFurBootsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007011,EnchGMithrilHelmetResistMagickaOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079EB,EnchRGlassBootsResistShockOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0025B5,ElvenEldarShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00BE53,GMithril1CuirassOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,035790,javrmbbt01OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F3C,EnchElvenEldar3CuirassResistNormalWeaponsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007002,EnchGMithrilGauntletsFortSecurityOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079E9,EnchRGlassBootsFortSneakOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,035789,javbmbgr01OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0020CD,EnchRLeatherBootsFortSneakOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079FC,EnchRGlassHelmetNighteyeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FF2,EnchElvenEldar2ShieldReflectSpellOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,03DDF3,HeavyBraidedBootsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F32,BGlassGreavesOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AB6,EnchBMithrilGauntletsSpeedOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BD6,EnchDMithrilHelmetResistMagickaOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,003C1B,LegionShieldImperial,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005DD1,EnchObsidianHelmetResistMagicka,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BCF,EnchDMithrilGauntletsLightOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0020D4,EnchRLeatherCuirassResistNormalWeaponsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0025CA,GMithrilGauntletsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,035788,javbmbga01OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,01C2DD,CMIronBattleShield08OOOSpecial,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007D08,NobleHelmetOOOz,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F3E,EnchElvenEldar3GauntletsDetectLifeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F3B,EnchElvenEldar3CuirassFortMercantileOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BCA,EnchDMithrilCuirassFortEnduranceOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005DC7,EnchObsidianGauntletsDetectLife,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,004C84,HeavenFuryBootsGold,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00CFCF,ObsidianCuirass,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FC9,EnchElvenEldarGreavesResistFireOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001760,ChainmailGreavesWorn,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007501,UniqueGMithrilGreavesOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F31,BGlassGauntletsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F4F,DefStaffBlackOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0025CB,GMithrilGreavesOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AB3,EnchBMithrilGauntletsFortMarksmanOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AB4,EnchBMithrilGauntletsFortSecurityOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FDC,EnchElvenEldar2CuirassFortMercantileOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00BE56,GMithril1HelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007EEB,EnchBMithrilBootsFortSneakOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,018832,LegionCuirassImperialCapeBlueGuard,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BD4,EnchDMithrilHelmetDetectLifeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,002593,DefStaffUnique1OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005BD1,ArcticFurLegsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BC3,EnchDMithrilBootsFortSneakOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005DCF,EnchObsidianHelmetMage,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FE8,EnchElvenEldar2GreavesSpellAbsorptionOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079F0,EnchRGlassCuirassFortHealthOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FCA,EnchElvenEldarGreavesResistParalysisOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FE1,EnchElvenEldar2GauntletsFortSecurityOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00259F,DefStaffUnique5OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0020DA,EnchRLeatherGreavesFortAcrobaticsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00790E,00GRASA03OOO,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AC9,EnchBMithrilShieldFrostShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,003C17,LegionGauntletsImperial,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FD2,EnchElvenEldarShieldShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BD1,EnchDMithrilGreavesResistFireOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079FB,EnchRGlassGreavesSpellAbsorptionOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007D07,NoblegreavesOOOz,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0429DC,BMithrilBootsOOOz,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BC7,EnchDMithrilCuirassResistPoisonOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079F2,EnchRGlassGauntletsDetectLifeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005DD4,EnchObsidianShieldReflectSpell,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,003C2B,DaedricGauntletsGhost,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F5A,DefStaffYewOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00D855,LegionGreavesImperialTarnished,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BDF,EnchDMithrilShieldShockShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0065C6,UnigueBGlassHelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007000,EnchGMithrilGauntletsDetectLifeOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007004,EnchGMithrilGauntletsSpeedOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00BE55,GMithril1GreavesOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0020E0,UniqueEnRLeatherGreavesMasterElementsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079F4,EnchRGlassGauntletsFortSecurityOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0392F2,EYCCAgreavesOOO,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007015,EnchGMithrilShieldReflectSpellOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0056ED,RGlassCuirassOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BC5,EnchDMithrilBootsResistShockOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007909,00GRARG01COOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,000D88,MithrilHelmetWorn,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006AB7,EnchBMithrilGreavesFortAcrobaticsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0020D9,EnchRLeatherGauntletsResistFireOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,005DD5,EnchObsidianShieldFireShield,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FBB,EnchElvenEldarBootsFortSpeedOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,044F32,IvorybootsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FD7,EnchElvenEldar2BootsFortSpeedOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007012,EnchGMithrilShieldFireShieldOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,048F5C,DefStaffWhiteOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006FC4,EnchElvenEldarGauntletsFortSecurityOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001BE4,ElvenEldarBootsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079F5,EnchRGlassGreavesFortAcrobaticsOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0025C0,ElvenEldar2HelmetOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0065AE,EnchBGlassBootsWaterwalkingOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,001256,CMIronBattleShield11OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,00D856,LegionGauntletsImperialTarnished,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007EF1,ElvenEldar3GreavesOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,006ABB,EnchBMithrilGreavesResistFireOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,007D05,NoblecuirassOOOz,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,ARMO,0079ED,EnchRGlassCuirassResistPoisonOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
