src,sig,local_fid,edid,apw_overriders
OOO Enhanced.esp,BOOK,02A858,sOOOBroadsheetAmazonBossInfo,"Bashed Patch, 0.esp"
OOO Enhanced.esp,BOOK,02A859,sOOOBanditBossBook,"Bashed Patch, 0.esp"
OOO Enhanced.esp,BOOK,02A865,sOOOMarauderBossLegionIntel,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,006F0E,OOOSE30AmberListStatic,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,00AD40,OOOSE30MadnessListStatic,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,020858,OOOSE32BookSheogorathMyths,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,0225FC,OOOSE32EasterEgg,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,024DB8,OOOSE32Message,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,024DBB,OOOSE32MessageDuke,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,024DBC,OOOSE32MessageDuchess,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,024DBD,OOOSE32MessageLord,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,0399E2,OOOSE32SmithsJournal,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,058A1D,OOOSEErrorJournal,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,09AE15,OOOSEMinionCrystalFrost,"Bashed Patch, 0.esp"
OOOShiveringIsles.esp,BOOK,09AE1C,OOOSEMinionCrystalFlame,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0010CB,ZCloudRulerTempleBanditNote,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0010D7,ZArcticBanditCamp1Note,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0010D8,ZCheapNoteBookOnAnimals,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,001151,ZArcticBanditCamp4Note,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,003478,LapBookBrewing,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,003916,ZAyleidBook1,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,003FBA,ZSKLxDestruction6,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,003FBC,ZBook4RarePsjjjInfluence,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0042C5,ZBook2AnvilReportsFG,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,004E84,AyleidWeaponBook,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,005257,zOOODadLetter,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,005B96,1grayfoxreceipts,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006A13,1grayfoxarmorynote,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C71,ZBook2CommonPracticalDefense,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C72,ZBook2CheapImperialNavy,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C73,ZBook2CommonMineralsMorrowind,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C74,ZScrollHouseHlaaluPlans,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C75,ZBook1CheapHerHands,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C76,ZBook3ValuableTelvanniConstruction,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C77,ZBook2CommonAnvilPiracy,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C78,ZBook3ValuableStudyAkaviriInvasion,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C79,ZBook2CommonWarHistoryEmp1,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,006C7A,ZBook2CommonWarHistoryEmp2,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CED,MrDSAtGOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CEE,MrDSBBOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CEF,MrDSBDOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF0,MrDSCoTOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF1,MrDSDTSOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF2,MrDSEGFOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF3,MrDSEwROOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF4,MrDSFE1OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF5,MrDSFE2OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF6,MrDSFE3OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF7,MrDSFE4OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF8,MrDSFE5OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CF9,MrDSFE6OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CFA,MrDSFSBDOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CFB,MrDSGhraewajOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CFC,MrDSHoDOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CFD,MrDSHotIBOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CFE,MrDSIAGOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008CFF,MrDSIoAOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D00,MrDSJokesOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D01,MrDSKE1OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D02,MrDSKE10OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D03,MrDSKE11OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D04,MrDSKE12OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D05,MrDSKE2OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D06,MrDSKE3OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D07,MrDSKE4OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D08,MrDSKE5OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D09,MrDSKE6OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D0A,MrDSKE7OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D0B,MrDSKE8OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D0C,MrDSKE9OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D0D,MrDSMTOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D0E,MrDSLBOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D0F,MrDSMTUVOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D10,MrDSNFRHOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D11,MrDSOHOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D12,MrDSoJOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D13,MrDSOLOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D14,MrDSRSOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D15,MrDSRTHTHOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D16,MrDSSFoTOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D17,MRDSSGtNOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D18,MrDSTAOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D19,MrDSTABOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D1A,MrDSTAWOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D1B,MrDSTEAOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D1C,MrDSTFOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D1D,MrDSTFotUOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D1E,MrDSTHTOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D1F,MrDSTLATDOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D20,MrDSTLOLLOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D21,MrDSTMSOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D22,MrDSToCTOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D23,MrDSToKOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D24,MrDSTRB10OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D25,MrDSTRBpt1OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D26,MrDSTRBpt2OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D27,MrDSTRBpt12OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D28,MrDSTRBpt3OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D29,MrDSTRBpt4OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D2A,MRDSTRBpt5OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D2B,MrDSTRBpt6OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D2C,MrDSTRBpt7OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D2D,MrDSTRBpt8OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D2E,MrDSTRBpt9OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D2F,MrDSTSOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D30,MrDSVampIBOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D31,MrDSWabbaOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D32,MYAnnotatedCompendiumofArcaneContrivancesOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D33,MYAShortHistoryoftheAugmentedCraftworksOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D34,MYBookofLifeandServiceOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D35,MYBookofRestandEndingsOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D36,MYCodexArcanaIOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D37,MYCodexArcanaIIOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D38,MYCodexArcanaIIIOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D39,MYCodexArcanaIVOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D3A,MYCodexArcanaIXOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D3B,MYCodexArcanaVOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D3C,MYCodexArcanaVIOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D3D,MYCodexArcanaVIIOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D3E,MYCodexArcanaVIIIOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D3F,MYCompendiumOfHisArtsAndCraftsOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D40,MYCuriositiesoftheSecondAgeOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D41,MYPostingoftheHuntExcerptsOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D42,MYTheKendhallBookofRiddlesOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,008D43,MYVagariesofMagickaOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,00B5E3,ZBosmerNoteAny,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,00B5E4,ZBosmerCamp2Schedule,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,00C905,ZBroadSheetMGCarminaldaEnd01,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,00C906,ZCheapDiaryAmazonLoveStruck,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0111BA,zBroadsheet01RedmanVamps,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0111BC,ZNoteBroadSheetRedmanVamp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,011574,zBook3ValuableMeteoricWeapons,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,011587,ZBroadsheet01Wilderness,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,011633,ZLetterMillonaFromAzzan2b,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,011634,ZNoteAnvilDisturbances,"Bashed Patch, 0.esp|APW - Conflict Resolution.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,013165,ZBook2CommonOnTamrielFactions,"Bashed Patch, 0.esp|APW - Conflict Resolution.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,013198,ZNoteAnvilDisturbancesSolved,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,014244,ZNoteSingradDisturbances,"Bashed Patch, 0.esp|APW - Conflict Resolution.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,014254,ZNoteBrumaDisturbances,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01426A,ZNoteCheydinhallDisturbances,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,019372,ZNoteBrumaDisturbancesSolved,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB93,ScrollLAPDetectTrapsSpell1OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB99,ScrollLAPDetectTrapsSpell2OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB9A,ScrollLAPDetectTrapsSpell3OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB9B,ScrollDrainHealth1Kill,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB9C,ScrollDrainHealth2Kill,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB9D,ScrollDrainHealth3Kill,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB9E,ScrollDrainHealth4Kill,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01EB9F,ScrollDrainHealth5Kill,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01ED69,ZSlaverDerahedFayluBook,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01ED6B,ZSlaverVandralLerysBook,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,01F7A7,ZSlaverNayonCampNote,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0215CC,ZSmugglerEidkeeLog,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0215CF,ZSmugglerKizraNote,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,022779,ZNoteBrumaDisturbancesPU,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,02277D,ZNoteCheydinhallDisturbancesPU,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,022786,ZNoteSingradDisturbancesPU,"Bashed Patch, 0.esp|APW - Conflict Resolution.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,02278A,ZNoteAnvilDisturbancesPU,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,022794,ZBroadsheet01WildernessPU,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0324BF,ZBook3ValuableZAidonVNord,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,0324C0,ZBook2CommonLightOfDawn,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,03F6DD,ZBook3ValuableZAidonV4,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,048A36,TandBladesOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,048A38,TandFighterOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,048A39,TandMageOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,048A3A,TandThiefOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,048A3B,TandThief2OOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,051315,ZBook4RareTornesBlockade,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,05132D,ZOOOGeomancyReport,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA1B,bgArcaneTheftScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA1C,bgChangeWeatherScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA1D,bgDaedricIngredientsScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA1E,bgFoodIngredientsScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA1F,bgForcePullAreaEnchScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA20,bgForcePullTargetEnchScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA21,bgForcePushAreaEnchScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA22,bgForcePushTargetEnchScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA23,bgForcePushPullEnchScrollOOO,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,BOOK,06EA24,bgForcePushTouchEnchScrollOOO,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CELL,00288F,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002893,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002916,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002977,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002A01,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002BDA,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002C4A,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002C62,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002C64,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,002D11,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,008944,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,008946,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,1019C6,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,101A41,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,101A43,,LandMagicPatch.esp
OOO Enhanced.esp,CELL,101A54,,LandMagicPatch.esp
OOO Enhanced.esp,CLAS,101099,BattleMonk,APW - Conflict Resolution.esp
OOO Enhanced.esp,CLOT,000805,AARAYellowRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000806,AARAOrangeRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000807,AARAPurpleRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000808,AARAPinkRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F1F,sOOODarkElvenRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F22,sOOOMannimarcoRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F32,sOOOMysticRobe2,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F35,sOOOPriestRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F39,sOOONecromancerRobeSpecial,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F3D,sOOONecromancerRobeSpecial2,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F43,sOOORobeTraveler3,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F46,sOOOPlaneSummonerRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F47,sOOOConjurerBossHood,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F52,sOOORobeBattlemageGood,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F58,sOOOAcolyteRobe2,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F5D,sOOOElvenRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F70,sOOOBattlemagerobeRed3,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,000F82,sOOORangerRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,0015B4,MiddleShirt02Blue,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001651,sOOOMG16MageRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,00166F,sOOOPlainRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001674,sOOOTravelerRobe1,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,00167E,sOOOBattleMageRobeDark,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001682,sOOOSuperiorPriestRobe2,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001683,sOOOColorfulIllusionRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,00168B,sOOOGoldenFlameRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001690,sOOOArchPriestRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001697,sOOOSeerRobe3,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,00169C,sOOORoyalRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001709,sOOOLegionBattlemageRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001C93,Mag1aElvenRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001D5C,sOOONecroDarkHeartRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001D61,sOOOSeerRobe2,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001D88,sOOOAkaviriRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001D89,sOOODesertRings,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,001EA6,sOOOLegionDragonRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,00245F,sOOOBossNecroHoodSpecial,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,002461,sOOOPutridRobe2,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,0024A4,sOOOWarPriestRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,0024B5,sOOOVampireRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,0024F6,sOOODesertRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,002AA4,sOOOSeekersRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,002B6C,sOOOGreatNecromancerRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,002B7C,sOOOGreatNecromancerHood,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,002BD7,sOOODesertRingsEn,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,002C39,sOOOBlackRobeAlternateMag,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,003293,sOOOLichRobe,"Bashed Patch, 0.esp"
OOO Enhanced.esp,CLOT,003431,sOOOSeerRobe1GrayTan,"Bashed Patch, 0.esp"
